"Item_001","Item_002","Item_003","Item_004","Item_005","Item_006","Item_007","Item_008","Item_009","Item_010","Item_011","Item_012","Item_013","Item_014","Item_015","Item_016","Item_017","Item_018","Item_019","Item_020","Item_021","Item_022","Item_023","Item_024","Item_025","Item_026","Item_027","Item_028","Item_029","Item_030","Item_031","Item_032","Item_033","Item_034","Item_035","Item_036","Item_037","Item_038","Item_039","Item_040","Item_041","Item_042","Item_043","Item_044","Item_045","Item_046","Item_047","Item_048","Item_049","Item_050","Item_051","Item_052","Item_053","Item_054","Item_055","Item_056","Item_057","Item_058","Item_059","Item_060","Item_061","Item_062","Item_063","Item_064","Item_065","Item_066","Item_067","Item_068","Item_069","Item_070","Item_071","Item_072","Item_073","Item_074","Item_075","Item_076","Item_077","Item_078","Item_079","Item_080","Item_081","Item_082","Item_083","Item_084","Item_085","Item_086","Item_087","Item_088","Item_089","Item_090","Item_091","Item_092","Item_093","Item_094","Item_095","Item_096","Item_097","Item_098","Item_099","Item_100","Item_101","Item_102","Item_103","Item_104","Item_105","Item_106","Item_107","Item_108","Item_109","Item_110","Item_111","Item_112","Item_113","Item_114","Item_115","Item_116","Item_117","Item_118","Item_119","Item_120","Item_121","Item_122","Item_123","Item_124","Item_125","Item_126","Item_127","Item_128","Item_129","Item_130","Item_131","Item_132","Item_133","Item_134","Item_135","Item_136","Item_137","Item_138","Item_139","Item_140","Item_141","Item_142","Item_143","Item_144","Item_145","Item_146","Item_147","Item_148","Item_149","Item_150","Item_151","Item_152","Item_153","Item_154","Item_155","Item_156","Item_157","Item_158","Item_159","Item_160","Item_161","Item_162","Item_163","Item_164","Item_165","Item_166","Item_167","Item_168","Item_169","Item_170","Item_171","Item_172","Item_173","Item_174","Item_175","Item_176","Item_177","Item_178","Item_179","Item_180","Item_181","Item_182","Item_183","Item_184","Item_185","Item_186","Item_187","Item_188","Item_189","Item_190","Item_191","Item_192","Item_193","Item_194","Item_195","Item_196","Item_197","Item_198","Item_199","Item_200","Item_201","Item_202","Item_203","Item_204","Item_205","Item_206","Item_207","Item_208","Item_209","Item_210","Item_211","Item_212","Item_213","Item_214","Item_215","Item_216","Item_217","Item_218","Item_219","Item_220","Item_221","Item_222","Item_223","Item_224","Item_225","Item_226","Item_227","Item_228","Item_229","Item_230","Item_231","Item_232","Item_233","Item_234","Item_235","Item_236","Item_237","Item_238","Item_239","Item_240","Item_241","Item_242","Item_243","Item_244","Item_245","Item_246","Item_247","Item_248","Item_249","Item_250","Item_251","Item_252","Item_253","Item_254","Item_255","Item_256","Item_257","Item_258","Item_259","Item_260","Item_261","Item_262","Item_263","Item_264","Item_265","Item_266","Item_267","Item_268","Item_269","Item_270","Item_271","Item_272","Item_273","Item_274","Item_275","Item_276","Item_277","Item_278","Item_279","Item_280","Item_281","Item_282","Item_283","Item_284","Item_285","Item_286"
50,51,56,67,47,47,48,58,68,50,47,51,58,67,50,49,49,56,67,49,49,49,57,68,50,48,52,56,70,50,51,48,59,68,49,47,50,59,71,49,48,50,58,71,47,47,49,60,65,49,49,49,61,67,49,48,49,57,66,51,47,50,59,66,50,50,50,58,65,47,50,51,60,66,51,48,48,60,70,49,48,50,60,68,49,48,50,59,67,49,48,50,56,65,50,51,52,60,67,49,48,48,56,65,50,47,49,57,70,47,49,49,59,66,49,47,50,60,69,51,51,50,58,68,49,49,50,57,65,50,51,48,56,70,51,48,52,58,66,51,47,49,59,66,47,50,48,58,66,50,50,48,60,67,47,47,50,55,67,51,50,50,56,67,48,49,49,59,70,48,49,51,56,66,50,51,52,57,70,48,47,49,58,69,48,49,50,58,70,47,50,49,56,67,47,47,49,55,70,50,49,51,60,68,48,47,50,57,65,50,48,51,59,66,47,48,49,57,65,50,51,51,60,66,47,49,48,56,70,48,47,48,55,66,49,48,52,58,66,47,47,52,60,65,51,51,52,59,67,47,47,51,58,69,47,47,49,60,66,50,50,48,56,66,50,49,49,58,71,47,48,48,60,66,48,48,48,57,70,48,50,48,56,70,50,49
56,53,51,51,67,58,53,51,55,69,59,55,48,53,65,55,54,49,56,69,55,52,48,54,66,56,52,51,56,64,55,51,51,54,67,58,54,50,53,65,58,55,51,55,69,59,53,52,57,69,54,56,51,52,67,56,51,50,53,66,55,52,52,54,67,57,55,52,55,69,53,51,52,53,66,58,54,50,55,66,54,52,49,55,69,56,54,51,53,65,53,51,52,53,66,54,54,49,55,68,58,53,52,56,63,57,51,50,56,64,55,54,52,55,68,54,52,50,54,67,59,51,51,54,66,58,51,50,53,63,56,51,49,51,69,54,51,52,52,66,54,53,48,53,66,57,53,50,55,64,55,52,50,56,64,57,55,50,53,64,57,54,49,54,68,55,52,52,52,63,54,51,50,54,64,55,54,51,53,66,56,53,50,54,67,58,55,51,52,67,54,52,50,52,66,54,51,48,54,68,58,52,49,52,64,57,51,49,52,68,58,51,52,53,69,58,56,50,52,68,57,53,49,56,67,56,51,49,56,68,54,53,52,55,67,53,51,49,52,65,54,51,51,56,65,53,52,48,55,69,55,54,49,55,65,58,54,49,55,66,57,54,51,55,64,57,52,52,55,65,56,55,48,56,63,54,54,48,55,65,54,53,52,57,65,54
52,48,59,69,42,49,49,56,66,43,49,51,58,68,40,49,50,57,70,41,50,49,58,69,41,51,51,57,69,41,53,52,58,67,41,52,51,57,67,41,49,51,56,71,41,53,52,59,67,43,52,52,60,67,40,49,51,59,67,39,53,51,56,66,39,51,48,59,69,42,52,50,58,70,42,50,51,56,69,41,50,48,61,70,41,53,50,56,71,40,50,51,57,68,42,49,51,59,67,40,49,52,55,67,41,51,49,57,72,41,50,51,55,70,39,53,51,57,71,42,51,51,57,66,42,51,48,58,70,41,51,50,61,66,42,53,52,58,67,41,51,50,58,71,43,53,48,61,68,43,52,51,58,71,43,53,49,57,70,43,52,52,56,67,40,50,48,60,69,39,51,52,58,71,43,50,52,55,70,41,50,49,56,70,42,50,49,56,72,42,50,52,56,69,42,50,51,56,69,42,53,50,61,70,40,49,49,56,70,40,51,49,59,71,42,50,48,56,72,41,53,52,57,71,42,49,49,55,72,39,51,52,55,72,40,51,48,59,67,40,52,48,57,69,41,51,48,55,70,40,53,51,56,72,41,52,52,61,66,43,51,50,59,67,42,53,48,59,72,39,52,49,58,72,43,49,50,60,69,43,49,51,60,70,41,50
37,55,28,61,57,37,55,29,62,56,35,55,27,58,57,35,55,28,62,55,37,58,27,61,57,37,59,28,63,58,37,56,28,60,57,36,57,27,61,60,35,58,29,58,58,38,54,29,60,59,35,58,28,61,56,35,55,28,59,58,35,58,28,59,56,35,58,27,63,59,36,60,27,63,55,36,59,28,61,56,35,55,29,62,60,35,56,28,64,56,37,56,29,62,59,36,55,28,63,56,35,56,27,59,57,36,55,27,60,56,37,57,28,60,55,36,57,29,63,58,36,56,27,61,58,37,59,28,59,57,36,59,29,62,60,35,58,27,63,57,37,57,27,62,55,37,57,27,63,56,36,55,29,58,57,35,56,27,58,57,36,59,28,60,55,37,60,28,63,59,37,54,27,64,58,37,58,29,60,61,34,57,28,63,60,36,55,28,61,59,35,57,29,60,61,37,59,27,61,59,36,56,28,60,56,37,59,27,64,57,38,59,29,62,56,36,57,27,59,57,36,55,29,63,61,35,56,28,63,56,38,58,29,60,60,35,55,27,59,59,35,57,28,64,60,34,55,29,59,57,34,57,29,63,60,37,56,27,63,60,35,55,28,62,58,35,59,27,59,56,36,56,28,61,60,35,57,27,61,57,35,59,27,64,57,35
29,50,45,56,46,27,49,42,58,46,28,51,42,56,45,27,51,44,57,44,29,51,41,57,44,27,48,43,57,43,28,47,45,57,43,28,49,43,57,46,29,49,43,60,46,29,49,43,61,43,28,51,42,59,44,29,48,44,58,43,27,48,45,58,42,27,47,45,57,44,27,49,43,60,44,27,51,41,61,46,29,48,44,57,46,29,49,44,57,43,28,50,43,60,43,29,49,43,59,44,27,47,44,60,46,27,47,41,56,45,29,50,43,58,44,29,49,44,56,45,28,51,43,59,45,29,51,44,59,44,28,50,41,60,46,28,49,41,61,45,28,51,44,55,45,27,50,43,56,44,27,48,43,59,45,28,50,43,60,46,28,50,45,56,44,29,47,41,58,43,27,50,42,59,45,28,47,42,56,44,27,48,42,56,45,28,51,41,58,44,29,47,42,59,45,27,50,42,57,45,27,50,44,60,45,28,51,42,58,45,28,49,43,61,45,28,51,42,55,44,27,47,43,57,44,28,47,44,59,43,28,49,43,55,45,29,51,43,58,46,29,49,42,56,44,28,50,44,57,45,28,50,41,61,43,28,49,41,56,44,29,51,45,55,44,28,48,44,58,45,29,47,45,59,45,28,50,45,56,43,27,50,42,58,44,28
77,42,43,43,33,72,46,46,42,36,73,45,46,43,35,77,45,46,44,34,73,43,47,42,35,77,44,46,42,34,77,43,43,45,36,73,42,47,44,34,74,46,46,45,36,78,45,43,45,34,72,44,44,45,37,77,43,45,45,35,77,43,46,46,36,72,43,44,45,35,73,45,43,44,34,77,45,47,43,34,75,45,46,45,34,74,44,46,43,34,76,46,45,44,34,75,46,44,43,34,71,44,46,42,35,71,43,46,46,36,72,42,47,42,36,77,46,45,44,36,76,46,46,42,37,72,44,47,46,35,76,44,47,46,35,77,42,46,46,34,72,43,44,43,35,71,44,43,43,36,73,44,44,45,33,72,44,43,44,35,73,46,43,43,35,76,44,46,44,34,74,44,46,46,35,77,43,45,43,35,74,42,47,46,35,77,45,46,46,36,73,45,43,44,36,73,44,45,43,35,76,46,44,43,36,72,45,46,45,36,77,42,45,45,34,74,46,46,43,34,73,43,46,44,36,71,45,46,45,33,71,43,44,42,33,77,42,46,45,36,71,42,47,46,35,76,44,45,42,36,76,43,46,44,36,75,45,45,42,34,72,42,45,46,36,70,44,43,42,33,72,43,43,45,36,75,43,43,46,35,71,44,44,45,35,75
60,57,60,70,63,57,58,59,73,60,58,55,59,70,61,60,54,61,69,62,62,58,64,68,63,59,54,60,72,64,62,58,60,69,60,60,57,61,73,60,59,58,61,72,63,59,58,63,75,61,57,55,64,75,62,60,58,61,70,64,58,55,59,74,60,58,57,63,74,60,56,54,62,73,62,56,56,60,70,64,58,57,61,71,61,60,56,64,73,63,58,58,64,70,64,58,57,60,75,64,57,54,59,70,62,61,54,59,71,61,58,55,58,75,64,61,57,60,70,61,57,55,63,71,61,61,56,63,73,60,57,56,64,75,62,60,55,58,73,62,59,56,63,72,63,60,58,63,75,64,62,55,61,73,63,59,53,60,75,61,58,53,61,71,64,60,55,61,75,65,58,58,64,73,61,59,58,62,72,62,59,56,62,75,64,61,57,59,74,60,57,53,60,72,62,59,57,61,75,60,61,58,61,70,62,58,58,60,69,60,59,56,61,71,65,56,57,62,70,63,58,57,62,72,63,62,54,61,73,64,58,55,62,76,62,60,54,61,71,61,58,59,60,69,64,59,57,61,73,62,60,55,62,75,62,60,56,61,74,61,58,56,60,74,63,57,55,64,71,59,62,57,58,72,61,60,55,64,71,59,59,57,63,72,61,57
51,36,37,55,27,52,37,34,57,28,52,37,36,58,26,51,40,37,54,28,51,40,36,54,28,53,36,34,58,28,50,38,36,55,28,51,37,37,59,26,50,37,33,56,27,49,40,35,58,26,50,38,34,55,27,53,37,33,55,28,52,39,35,55,26,52,39,34,57,28,51,37,35,59,28,51,38,36,58,27,51,40,36,55,26,53,38,34,56,26,51,37,33,56,27,52,37,35,56,28,52,37,34,58,28,51,39,34,58,28,50,39,37,58,27,49,39,34,58,28,50,40,35,60,27,53,37,36,56,27,53,37,36,56,26,49,39,34,54,27,51,37,34,57,26,51,36,36,56,27,49,36,34,55,28,51,38,36,59,26,51,39,34,56,26,50,40,34,60,27,49,37,35,59,28,53,38,37,57,28,49,36,34,58,28,51,39,36,59,27,52,39,34,58,26,50,39,34,58,27,53,37,37,56,26,52,39,34,59,26,52,36,34,55,28,49,40,34,57,27,49,36,36,55,28,50,39,37,56,26,52,40,37,57,27,51,36,34,55,27,53,38,34,56,27,53,39,36,56,27,50,38,35,59,28,51,37,36,56,27,53,38,35,56,28,53,38,34,58,28,52,39,36,57,26,51,39,35,56,26,51,38,35,60,26,52
42,56,52,43,52,46,58,52,42,54,42,58,54,42,52,46,59,51,41,54,45,60,54,44,51,43,61,53,42,55,43,59,54,42,51,42,60,54,43,51,42,57,49,43,55,44,56,51,42,54,42,56,53,41,52,43,55,51,45,55,43,59,52,43,52,44,61,51,45,55,46,55,51,43,54,44,57,53,43,55,45,58,50,45,53,43,59,51,44,54,44,59,51,41,53,42,60,53,41,54,42,60,53,41,54,42,58,52,41,55,44,56,52,43,55,43,56,50,42,52,43,60,51,45,51,46,57,54,45,55,44,60,54,42,53,46,58,50,44,54,44,55,50,42,53,46,58,53,44,55,43,56,53,43,53,44,57,50,44,55,43,56,52,44,55,45,60,50,44,52,42,57,52,42,53,46,56,54,43,54,42,58,54,44,51,46,59,51,44,55,43,59,50,44,52,45,59,51,44,53,42,57,50,42,55,44,60,50,42,53,44,56,53,44,55,43,58,50,42,52,42,60,52,42,51,43,61,54,41,52,43,59,54,42,54,46,57,53,44,54,43,58,53,41,51,44,56,54,44,52,44,59,54,42,55,45,56,53,44,52,44,60,50,45,51,43,60,51,44,51,43,57,54,42,52,45,56,52,44,51,43,60,50,43,51,42
45,54,46,47,56,43,58,46,45,57,42,59,46,46,58,44,57,44,47,54,43,57,44,48,55,43,57,46,45,55,43,53,47,45,58,45,56,46,45,56,41,57,46,47,56,41,55,44,45,58,43,57,47,48,55,41,58,48,45,53,43,54,44,45,55,41,58,48,48,55,42,57,45,46,58,44,58,45,47,56,42,54,45,45,54,44,56,46,47,58,43,57,45,46,55,42,55,48,45,56,42,55,47,46,55,44,55,45,48,53,42,55,45,44,59,42,59,47,46,57,43,58,47,45,54,42,54,45,44,59,43,53,46,44,54,45,58,44,44,54,45,56,48,48,58,44,58,44,48,54,45,54,48,46,53,44,54,46,47,54,44,53,45,46,55,43,54,48,46,53,45,57,46,45,55,43,54,45,48,57,41,57,46,45,55,42,58,47,44,53,45,57,46,46,57,44,57,48,47,54,45,54,45,48,55,44,58,47,48,56,42,54,46,45,55,42,55,48,48,56,44,58,48,48,57,44,56,47,46,56,42,58,46,48,57,43,55,44,45,55,44,58,46,48,56,43,54,47,47,55,44,55,48,47,56,45,55,44,47,54,42,57,45,45,56,45,54,48,46,55,44,59,44,44,59,41,58,48,47,58,41,55,45,45,56,42
54,36,66,72,55,55,38,66,68,51,54,37,65,74,53,58,38,63,73,55,57,40,68,68,55,59,37,65,73,53,59,39,65,73,54,59,39,67,69,56,54,40,65,73,55,57,39,65,71,55,53,36,67,71,56,58,38,67,68,53,55,39,64,74,52,54,38,67,68,54,59,37,67,73,54,53,36,63,72,54,57,36,64,73,52,56,36,65,70,52,58,36,67,68,56,54,38,64,73,52,54,37,63,69,52,57,37,66,73,55,57,37,64,68,53,54,37,67,74,56,54,36,62,73,53,56,38,64,70,52,55,37,65,71,52,59,38,64,70,55,55,38,67,70,56,55,39,66,71,52,56,38,67,72,52,56,36,62,72,55,58,36,65,73,54,56,39,65,73,53,56,38,62,70,56,56,39,64,68,54,57,39,65,72,52,57,37,66,74,55,53,38,64,74,52,56,40,64,72,53,57,36,66,69,52,56,38,65,71,52,58,38,63,70,55,54,39,67,70,57,58,38,65,68,55,54,39,68,72,55,57,37,63,70,53,54,38,63,73,54,57,38,66,69,52,54,39,63,69,54,55,40,63,71,54,55,37,67,68,52,58,38,68,69,52,58,39,63,71,54,58,39,66,71,54,54,39,65,75,53,55,39,67,74,53,57
42,59,55,60,46,42,55,56,63,42,40,57,56,58,42,41,56,56,63,42,39,57,55,59,46,42,55,54,63,44,40,58,54,64,44,41,59,56,61,44,42,59,56,60,43,39,55,57,61,46,42,57,53,63,43,43,56,57,64,44,42,57,56,60,43,41,60,55,58,42,41,57,54,60,42,42,56,54,63,44,42,59,54,61,44,41,55,57,61,44,40,57,58,60,43,41,55,57,61,43,39,56,57,60,45,40,57,53,59,44,43,60,55,59,42,41,56,55,62,43,40,58,54,61,42,43,58,55,62,45,40,58,56,60,44,41,57,55,60,42,42,56,57,60,43,42,55,53,61,43,39,58,54,61,42,39,58,56,62,43,40,55,57,63,43,39,60,54,59,44,40,54,54,59,42,42,57,58,64,45,39,58,55,61,45,42,59,55,60,45,40,55,54,59,42,41,60,54,62,46,42,58,56,61,45,42,55,54,60,46,41,58,57,61,45,39,57,54,62,42,40,58,58,62,44,42,59,53,60,45,41,58,54,61,42,39,58,57,61,42,41,58,54,58,43,41,58,57,60,42,40,58,56,60,43,42,57,57,64,43,43,55,56,63,45,41,57,55,59,45,41,57,53,64,46,40,57,56,59,43,39,59,55,59,45,42
46,43,62,38,42,49,39,61,40,42,45,40,59,40,41,48,43,63,41,42,48,41,59,37,39,47,41,63,38,41,48,42,59,41,40,47,41,62,39,40,45,40,58,40,40,46,40,63,41,40,48,41,63,40,42,47,41,63,40,42,45,39,62,38,40,45,40,62,39,39,45,40,62,38,43,47,42,59,37,42,49,40,63,40,41,48,40,63,38,40,46,42,60,37,39,46,40,63,37,40,48,43,59,40,41,45,40,59,39,43,47,43,62,39,39,46,43,61,38,40,46,41,63,39,43,48,40,61,37,40,45,41,63,39,40,47,40,62,39,41,49,42,58,39,40,46,41,59,38,40,49,42,61,38,40,49,42,61,40,41,45,43,60,40,42,47,41,61,40,42,46,41,63,40,40,49,42,63,39,43,45,39,60,39,39,45,40,62,38,41,47,39,64,39,40,46,42,58,38,41,46,43,62,40,39,45,40,64,41,42,45,42,58,38,42,49,40,59,40,39,47,42,62,38,40,47,43,60,37,40,46,41,60,39,42,46,41,59,39,41,48,40,63,40,40,46,39,61,38,41,48,41,59,39,43,48,39,59,41,40,45,39,59,39,41,49,42,64,41,40,47,40,63,40,43,48,39,63,40,41,49,41,63,39,41,48
56,64,42,28,54,54,59,40,28,53,54,60,43,30,55,54,61,42,28,55,58,61,40,30,55,54,64,43,29,58,55,61,43,29,52,55,59,44,30,53,53,58,41,28,52,55,59,41,30,58,58,59,40,29,57,57,60,43,28,55,56,58,42,29,54,58,63,40,28,54,57,60,42,28,54,56,61,40,28,54,58,63,44,30,54,54,60,44,30,54,58,62,40,30,55,53,60,43,30,56,55,59,41,29,56,56,62,42,30,53,54,62,44,28,53,54,58,43,30,56,55,64,43,30,53,54,61,41,30,54,54,60,41,29,52,54,63,41,29,57,54,63,43,29,54,55,63,43,30,58,58,63,41,28,56,55,59,41,28,58,57,62,44,30,56,57,60,44,29,57,54,62,43,28,54,54,64,41,29,57,58,63,44,30,53,57,58,44,28,57,58,62,41,30,58,56,60,42,29,58,53,59,44,29,54,55,59,43,29,53,55,62,44,30,53,55,59,41,29,58,58,62,42,29,55,53,63,41,29,57,57,58,42,30,57,56,61,40,28,53,55,62,41,28,53,54,60,43,28,56,54,61,43,30,56,53,61,43,29,54,57,60,44,30,53,56,59,44,29,53,56,64,42,28,56,58,58,42,30,58,58,62,41,28,55,54
39,40,60,63,52,41,39,61,63,53,40,38,61,61,50,39,38,65,66,49,37,37,62,62,50,39,39,60,63,50,40,39,63,62,50,40,40,59,61,53,41,39,64,63,52,39,38,63,66,49,39,38,61,66,53,38,38,65,61,51,40,41,61,64,51,39,40,64,60,52,39,37,62,60,53,40,37,63,64,49,37,39,64,63,50,39,38,63,61,52,41,38,63,62,51,38,37,62,63,52,37,37,63,62,53,38,40,60,64,51,41,40,65,63,53,40,37,62,64,53,38,40,63,64,50,37,40,63,65,53,38,40,62,64,52,41,39,61,66,52,39,37,59,62,53,39,37,63,63,51,39,40,64,61,53,37,38,62,64,51,38,39,65,64,53,40,37,63,66,50,39,39,60,60,49,37,39,64,61,51,39,39,64,60,51,37,39,65,64,53,39,40,64,61,53,41,37,62,63,53,39,38,59,65,51,38,39,63,64,50,39,39,63,63,52,41,41,59,65,50,39,39,61,64,52,40,40,60,66,52,39,38,61,62,52,39,39,64,63,53,39,38,60,65,51,38,40,64,62,54,38,39,64,62,50,41,40,59,62,52,37,38,61,65,51,40,37,60,64,53,38,38,62,63,50,41,40,63,61,51,37,39,59,66,49,41
50,51,54,42,40,52,49,55,45,38,54,47,54,43,40,53,48,53,45,40,52,47,53,43,38,54,51,55,43,39,51,50,54,42,40,51,48,52,46,41,53,50,53,46,38,52,49,52,44,37,54,48,55,42,39,54,50,56,44,38,53,49,52,43,38,52,49,52,43,41,50,51,55,42,37,53,51,52,44,38,50,49,55,46,40,54,47,52,46,38,51,47,53,42,38,51,49,56,43,39,52,50,53,42,40,53,50,56,43,40,52,49,54,43,40,51,47,56,43,38,53,48,53,44,39,51,51,57,43,40,51,47,55,42,39,53,48,55,45,39,52,50,53,45,40,52,47,52,45,38,54,50,52,44,40,52,50,54,43,40,54,51,56,45,38,51,50,55,46,38,54,47,55,43,40,50,49,55,43,39,51,47,51,44,37,52,47,53,45,40,52,49,53,46,40,51,48,54,45,37,53,50,55,42,38,51,51,56,46,40,50,50,53,43,37,54,51,54,42,41,51,48,53,44,40,54,50,52,45,39,51,50,56,42,40,53,50,53,43,40,50,47,56,42,38,52,51,53,45,37,52,49,52,45,39,53,51,55,42,38,52,51,52,42,38,50,48,53,46,37,53,51,55,44,41,54,49,53,45,39,52,49,55,43,39,53
63,35,60,45,41,61,35,61,46,38,59,34,59,47,38,61,36,62,45,39,60,36,56,45,40,60,35,58,45,39,60,35,58,46,40,62,35,61,44,38,62,35,58,44,39,62,35,57,46,38,63,36,58,45,41,63,37,58,45,42,61,33,60,46,42,60,36,61,47,42,58,34,57,43,39,60,34,59,43,38,60,36,57,43,41,63,37,56,45,39,58,36,62,46,40,60,34,62,44,42,60,36,59,47,40,61,36,57,46,41,58,34,60,43,41,62,35,57,45,39,59,34,56,44,40,62,35,62,46,39,63,37,58,46,41,57,35,60,47,40,59,33,61,44,42,59,34,59,43,41,60,34,58,44,40,58,35,57,46,41,62,34,59,45,41,57,35,60,45,41,62,34,58,46,41,59,36,58,43,40,61,35,59,47,40,58,36,59,45,41,60,35,62,47,41,60,34,60,46,38,60,37,60,44,40,61,35,57,44,42,59,34,60,46,41,59,35,57,44,40,62,35,59,44,39,58,36,61,45,41,59,37,59,46,41,60,36,61,46,38,63,35,61,46,39,58,34,58,46,39,63,34,56,46,42,57,36,59,46,39,60,34,58,45,42,59,33,57,46,39,60,36,61,43,41,61,36,61,45,41,59,34,61,46,41,59
58,46,46,30,40,59,49,47,32,39,59,48,49,30,40,61,48,45,30,39,58,48,48,30,37,58,47,46,30,40,56,45,49,31,39,59,45,46,31,38,61,47,45,31,39,61,49,47,31,40,58,47,49,32,39,60,48,47,30,38,55,46,47,30,41,58,46,49,32,40,58,47,46,32,39,59,46,46,30,40,56,47,45,30,39,61,49,45,31,40,60,49,46,30,38,59,49,45,31,40,56,46,48,30,37,59,46,47,30,37,59,49,46,32,41,60,49,48,31,39,56,45,48,30,41,57,48,48,31,38,60,46,49,31,39,59,48,48,31,40,58,45,46,33,41,55,46,47,31,40,59,45,48,32,39,58,47,45,30,39,56,48,45,31,39,58,46,49,31,40,58,46,49,30,38,56,47,46,32,40,56,49,49,30,40,58,47,48,32,41,59,46,45,30,38,58,49,49,30,41,58,49,47,29,40,56,46,49,30,40,57,49,48,30,39,61,45,48,31,39,57,49,46,30,40,59,48,46,32,37,58,47,46,32,40,59,47,45,32,40,57,48,46,30,38,56,47,46,32,39,60,46,49,31,38,57,49,46,31,38,60,49,49,30,37,59,46,46,32,38,59,45,48,32,38,56,47,46,32,40,58,49,47,32,39,59
51,58,62,70,32,50,58,62,69,30,54,55,65,64,31,53,57,65,69,31,54,53,66,65,32,51,58,66,70,30,52,58,66,70,31,53,57,67,66,31,55,54,68,67,30,55,54,63,65,32,54,59,66,65,31,52,57,65,65,32,51,59,66,68,30,54,56,66,67,32,51,58,64,67,31,52,54,65,70,30,54,54,66,65,32,52,59,67,68,32,52,54,64,66,31,53,54,68,66,30,55,55,67,69,30,55,58,67,70,31,52,57,66,68,32,52,58,64,68,30,53,55,66,64,32,53,57,65,70,29,52,58,66,69,31,52,54,67,70,30,52,54,67,64,32,50,57,68,68,32,55,54,63,64,32,53,55,66,70,30,51,54,63,67,31,53,58,63,67,32,55,56,62,66,31,55,57,67,68,31,51,53,67,65,30,55,53,66,66,32,55,55,67,66,31,50,57,67,64,31,55,55,67,70,32,53,56,68,68,30,53,57,64,67,30,51,58,68,69,31,55,58,63,64,30,54,57,67,64,31,54,57,67,65,31,55,53,64,70,30,53,57,62,65,31,51,54,68,67,32,51,58,65,67,32,55,57,67,65,30,53,56,65,65,30,55,58,64,64,32,52,54,64,70,31,51,54,67,64,30,51,55,66,67,30,52
32,84,38,51,64,32,81,39,50,58,32,82,40,50,61,32,81,41,47,62,31,84,39,50,61,31,80,39,48,64,32,84,37,48,63,30,81,37,51,63,31,79,40,48,60,30,86,40,47,60,32,81,37,49,62,32,79,39,50,62,32,82,38,49,64,32,82,39,51,62,29,86,38,48,60,30,83,40,48,64,30,82,37,51,62,32,83,41,50,59,31,81,41,49,58,32,84,39,50,61,32,84,40,48,59,32,80,37,51,60,32,85,39,51,58,31,85,40,49,64,30,82,40,49,63,31,83,41,51,63,32,85,38,50,61,31,85,41,51,62,31,79,41,47,61,31,82,41,48,60,32,80,41,47,58,32,79,41,51,64,31,79,40,50,59,31,83,37,48,62,33,82,37,47,64,31,87,39,49,58,31,85,40,48,59,32,85,39,47,59,31,81,40,51,63,31,83,40,49,59,30,84,39,49,63,30,81,40,51,63,32,82,39,51,61,31,81,38,48,62,30,87,39,47,63,30,80,41,47,59,30,83,39,51,59,32,80,40,51,59,31,85,41,48,61,32,87,38,51,58,30,82,39,50,59,31,85,41,51,60,30,82,40,49,61,30,87,38,47,61,30,79,38,48,61,31,83,38,51,62,32,81,40,48,62,31
44,58,44,33,49,48,58,47,35,48,44,56,45,33,47,45,61,44,35,48,44,61,44,35,48,46,60,47,34,51,45,58,45,35,47,47,61,45,34,51,47,59,46,36,47,46,60,48,34,48,48,58,44,36,50,45,61,47,34,50,47,60,48,35,47,48,61,45,35,51,44,61,45,33,47,46,59,46,36,48,46,57,45,33,49,47,59,46,35,48,47,58,48,33,50,47,62,44,35,50,47,57,47,32,51,45,61,45,35,51,45,60,46,33,49,45,58,47,34,51,47,61,48,35,48,44,57,47,32,51,45,59,47,34,50,46,58,48,35,50,46,61,47,33,50,45,61,48,35,51,44,58,44,35,51,47,56,48,33,51,48,57,46,34,47,48,60,45,34,50,47,57,45,35,49,45,62,46,35,49,48,62,45,33,49,45,57,48,34,50,45,61,44,34,49,48,60,44,34,50,47,59,45,33,49,44,59,44,35,50,45,58,45,32,48,44,57,46,35,50,46,60,47,33,51,45,62,48,33,49,47,57,47,33,49,45,59,47,35,47,48,61,47,34,50,44,59,44,35,48,47,61,45,35,47,45,58,46,33,51,44,59,44,33,48,48,57,46,35,51,48,59,45,35,50,48,61,48,33,51,45,58,45,33,48,44
